date;price_change;;;
9/20/18;1,65937000482363;;;
9/21/18;-0,0712325484595349;;;
9/24/18;-0,61221149040958;;;
9/25/18;-0,0369516836303967;;;
9/26/18;0,140180639969801;;;
9/27/18;-0,60944379005039;;;
9/28/18;-2,01173131133633;;;
10/1/18;-0,162278137056967;;;
10/2/18;-1,17894026064415;;;
10/3/18;0,232505835356902;;;
10/4/18;-0,567351168332805;;;
10/5/18;-0,553535896476593;;;
10/8/18;-0,913720675371117;;;
10/9/18;0,549203012035255;;;
10/10/18;-0,528325000745268;;;
10/11/18;-1,39329462086466;;;
10/12/18;-1,22544905121793;;;
10/15/18;0,32938833635358;;;
10/16/18;1,61226061616135;;;
10/17/18;-1,25223489047603;;;
10/18/18;-1,64765698181981;;;
10/19/18;0,544516545276023;;;
10/22/18;-1,37313969513661;;;
10/23/18;-0,946638937458898;;;
10/24/18;-1,32570219317777;;;
10/25/18;1,00003451238246;;;
10/26/18;-0,440789690873945;;;
10/29/18;1,04702329033169;;;
10/30/18;-0,557926011408054;;;
10/31/18;0,554962852184896;;;
11/1/18;1,63029802738377;;;
11/2/18;0,240526071712096;;;
11/5/18;0,206651043448907;;;
11/6/18;-0,111442148436806;;;
11/7/18;2,26167763796067;;;
11/8/18;-0,543019634860051;;;
11/9/18;-1,15454436330453;;;
11/12/18;-1,41842257265279;;;
11/13/18;1,09175767648673;;;
11/14/18;-0,309750788907197;;;
11/15/18;-0,204101510394457;;;
11/16/18;0,606539743387139;;;
11/19/18;-0,0841329440781347;;;
11/20/18;-2,251314427059;;;
11/21/18;1,16924884635687;;;
11/22/18;-0,554471193414235;;;
11/23/18;-0,544461828967151;;;
11/26/18;1,96415303998289;;;
11/27/18;-0,545961699747748;;;
11/28/18;0,733153349312026;;;
11/29/18;0,237009905589324;;;
11/30/18;-0,805874009350124;;;
12/3/18;1,4747172116698;;;
12/4/18;-1,3806027076562;;;
12/5/18;-0,472531000052775;;;
12/6/18;-2,37884392129844;;;
12/7/18;0,584811364136427;;;
